Date Rptd,DR NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
03/31/2014,141209457,03/13/2014,0620,12,77th Street,1266,210,ROBBERY,AO,Adult Other,              83RD                         ST,   FIGUEROA                     ST,"(33.9642, -118.282)"
03/27/2014,141209582,03/13/2014,1500,12,77th Street,1267,810,"SEX, UNLAWFUL",IC,Invest Cont, 8300      S  HOOVER                       ST,,"(33.9632, -118.2871)"
03/13/2014,141307951,03/13/2014,1400,13,Newton,1317,510,VEHICLE - STOLEN,AA,Adult Arrest, 1900         COMPTON                      AV,,"(34.0209, -118.244)"
03/13/2014,141307955,03/13/2014,1230,13,Newton,1344,310,BURGLARY,AA,Adult Arrest,              42ND                         ST,   CENTRAL                      AV,"(34.0075, -118.27)"
03/13/2014,141307956,03/13/2014,1340,13,Newton,1351,210,ROBBERY,AA,Adult Arrest,  200      W  41ST                         PL,,"(34.0082, -118.2762)"
03/13/2014,141307958,03/13/2014,1100,13,Newton,1363,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont,  600      E  48TH                         ST,,"(33.9997, -118.2652)"
03/13/2014,141307965,03/13/2014,0830,13,Newton,1373,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,AA,Adult Arrest,  900      E  54TH                         ST,,"(33.9934, -118.2594)"
03/13/2014,141307966,03/13/2014,1445,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  800      E  7TH                          ST,,"(34.0396, -118.2451)"
03/13/2014,141307967,03/13/2014,1445,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  800      E  7TH                          ST,,"(34.0396, -118.2451)"
03/13/2014,141307968,03/13/2014,1445,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  800      E  7TH                          ST,,"(34.0396, -118.2451)"
03/13/2014,141307969,03/13/2014,1530,13,Newton,1372,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  300      E  55TH                         ST,,"(33.9925, -118.2701)"
03/13/2014,141307970,03/13/2014,1100,13,Newton,1303,997,TRAFFIC DR #,IC,Invest Cont,              WALL                         ST,   9TH                          ST,"(34.0343, -118.256)"
03/13/2014,141307975,03/13/2014,0330,13,Newton,1307,330,BURGLARY FROM VEHICLE,IC,Invest Cont,              8TH                          ST,   CENTRAL                      AV,"(34.0382, -118.2487)"
03/14/2014,141307984,03/13/2014,2245,13,Newton,1309,997,TRAFFIC DR #,IC,Invest Cont,           S  SANTA FE                     AV,   PORTER                       ST,"(34.0158, -118.2304)"
03/13/2014,141307985,03/13/2014,2030,13,Newton,1393,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,AA,Adult Arrest,  200      W  67TH                         ST,,"(33.979, -118.2761)"
03/13/2014,141307986,03/13/2014,1700,13,Newton,1353,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  700      E  46TH                         ST,,"(34.0016, -118.2634)"
03/13/2014,141307994,03/13/2014,1900,13,Newton,1353,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  700      E  VERNON                       AV,,"(34.0039, -118.2635)"
03/13/2014,141307995,03/13/2014,1900,13,Newton,1353,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 1000      E  45TH                         ST,,"(34.0029, -118.2583)"
03/13/2014,141307996,03/13/2014,1700,13,Newton,1323,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              STANFORD                     AV,   23RD                         ST,"(34.0204, -118.2598)"
03/13/2014,141307997,03/13/2014,1240,13,Newton,1317,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,              WASHINGTON                   BL,   ALAMEDA                      ST,"(34.0238, -118.2493)"
03/13/2014,141307998,03/13/2014,1140,13,Newton,1371,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,AA,Adult Arrest, 5200      S  BROADWAY,,"(33.9956, -118.2783)"
03/14/2014,141308002,03/13/2014,1000,13,Newton,1343,330,BURGLARY FROM VEHICLE,AA,Adult Arrest,  400      E  40TH                         PL,,"(34.0102, -118.2686)"
03/14/2014,141308004,03/13/2014,2230,13,Newton,1345,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 1300      E  33RD                         ST,,"(34.0133, -118.2522)"
03/14/2014,141308018,03/13/2014,1120,13,Newton,1303,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 1100         CROCKER                      ST,,"(34.0333, -118.2514)"
03/13/2014,141308136,03/13/2014,1750,13,Newton,1321,997,TRAFFIC DR #,IC,Invest Cont,              FLOWER                       ST,   ADAMS                        BL,"(34.0283, -118.2744)"
03/27/2014,141308752,03/13/2014,1000,13,Newton,1344,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont,  400      E  41ST                         PL,,"(34.0082, -118.2681)"
03/13/2014,141315628,07/31/2014,1,13,Newton,1321,946,OTHER MISCELLANEOUS CRIME, 1900      S  HILL                         ST,IC,Invest Cont,,"(34.032, -118.2667)"
03/13/2014,141400592,03/13/2014,0110,14,Pacific,1489,210,ROBBERY,AA,Adult Arrest, 9700         AVIATION                     BL,,"(33.9487, -118.3783)"
03/13/2014,141409298,03/13/2014,0340,14,Pacific,1428,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,10900         PALMS                        BL,,"(34.0221, -118.4166)"
03/13/2014,141409309,03/13/2014,0725,14,Pacific,1431,997,TRAFFIC DR #,IC,Invest Cont,              WESTMINSTER                  AV,   MAIN                         ST,"(33.9891, -118.4742)"
03/13/2014,141409311,03/13/2014,1215,14,Pacific,1434,624,BATTERY - SIMPLE ASSAULT,JA,Juv Arrest, 2200         WALGROVE                     AV,,"(34.0, -118.4485)"
03/13/2014,141409317,03/13/2014,0100,14,Pacific,1466,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 6500         FIREBRAND                    ST,,"(33.9744, -118.4037)"
03/13/2014,141409321,03/13/2014,1530,14,Pacific,1454,997,TRAFFIC DR #,IC,Invest Cont,              LINCOLN                      BL,   FIJI                         WY,"(33.9852, -118.4431)"
03/13/2014,141409322,03/13/2014,1330,14,Pacific,1433,997,TRAFFIC DR #,IC,Invest Cont,              LINCOLN,   LUCILLE,"(33.9947, -118.4541)"
03/13/2014,141409328,03/13/2014,0745,14,Pacific,1479,997,TRAFFIC DR #,IC,Invest Cont,              LA TIJERA                    BL,   SAN DIEGO                    FY,"(33.9656, -118.385)"
03/13/2014,141409329,03/13/2014,1145,14,Pacific,1454,997,TRAFFIC DR #,IC,Invest Cont,              CULVER                       BL,N  LINCOLN                      BL,"(33.9761, -118.433)"
03/13/2014,141409331,03/13/2014,2015,14,Pacific,1437,210,ROBBERY,IC,Invest Cont,11000         VENICE                       BL,,"(34.0148, -118.4138)"
03/13/2014,141409333,03/13/2014,0600,14,Pacific,1449,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 3900         EAST                         BL,,
03/13/2014,141409334,03/13/2014,1600,14,Pacific,1412,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              OCEAN FRONT,   THORNTON,"(33.9919, -118.4781)"
03/13/2014,141409335,03/13/2014,1500,14,Pacific,1431,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 1500         ABBOT KINNEY                 BL,,"(33.9904, -118.4649)"
03/13/2014,141409338,03/13/2014,1345,14,Pacific,1402,900,VIOLATION OF COURT ORDER,AA,Adult Arrest, 2500         COOLIDGE                     AV,,"(34.0298, -118.4407)"
03/13/2014,141409342,03/13/2014,1600,14,Pacific,1455,997,TRAFFIC DR #,IC,Invest Cont,              CENTINELA,   SHORT,"(33.9929, -118.4233)"
03/13/2014,141409343,03/13/2014,1915,14,Pacific,1407,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,10200         VENICE                       BL,,"(34.0216, -118.4018)"
03/14/2014,141409345,03/13/2014,0505,14,Pacific,1467,997,TRAFFIC DR #,IC,Invest Cont,              SEPULVEDA                    BL,   HOWARD HUGHES                PK,"(33.9708, -118.3952)"
03/14/2014,141409346,03/13/2014,2250,14,Pacific,1464,997,TRAFFIC DR #,AA,Adult Arrest,              LINCOLN                      BL,   BLUFF CREEK                  TR,"(33.9666, -118.4261)"
03/14/2014,141409351,03/13/2014,1300,14,Pacific,1402,997,TRAFFIC DR #,IC,Invest Cont,              NATIONAL                     BL,   SAWTELLE                     BL,"(34.0229, -118.4383)"
03/13/2014,141409353,03/13/2014,2230,14,Pacific,1488,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,              RAMSGATE                     AV,   MANCHESTER                   AV,"(33.9545, -118.3827)"
03/13/2014,141409358,03/13/2014,2000,14,Pacific,1414,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,              SUNSET                       AV,   LINCOLN                      BL,"(33.9978, -118.4703)"
03/14/2014,141409361,03/13/2014,1100,14,Pacific,1407,310,BURGLARY,IC,Invest Cont, 3500         JASMINE                      AV,,"(34.0276, -118.4064)"
03/14/2014,141409387,03/13/2014,0430,14,Pacific,1475,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 8300         KENYON                       AV,,"(33.9635, -118.4097)"
03/15/2014,141409425,03/13/2014,1620,14,Pacific,1409,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 8900         VENICE                       BL,,"(34.0294, -118.3881)"
03/15/2014,141409457,03/13/2014,1500,14,Pacific,1456,997,TRAFFIC DR #,IC,Invest Cont,              CENTINELA,   GILMORE,"(33.9924, -118.4226)"
03/17/2014,141409539,03/13/2014,2330,14,Pacific,1474,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,   00         LOYOLA MARYMOUNT             DR,,"(33.9677, -118.423)"
03/20/2014,141409837,03/13/2014,0800,14,Pacific,1494,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  600         WORLD                        WY,,"(33.9429, -118.4031)"
03/23/2014,141409908,03/13/2014,0800,14,Pacific,1488,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 5700      W  CENTURY                      BL,,"(33.9455, -118.3816)"
03/28/2014,141410379,03/13/2014,1200,14,Pacific,1457,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,11800         CULVER                       BL,,"(33.9973, -118.4158)"
03/13/2014,141500630,03/13/2014,1145,15,N Hollywood,1519,310,BURGLARY,AA,Adult Arrest,10800         VICTORY                      BL,,"(34.1867, -118.3659)"
03/13/2014,141507573,03/13/2014,0045,15,N Hollywood,1517,900,VIOLATION OF COURT ORDER,IC,Invest Cont, 6600         FAIR                         AV,,"(34.1903, -118.3746)"
03/13/2014,141507574,03/13/2014,0001,15,N Hollywood,1544,997,TRAFFIC DR #,IC,Invest Cont,              RIVERSIDE                    DR,   LAURELGROVE                  AV,"(34.1576, -118.4042)"
03/13/2014,141507585,03/13/2014,0420,15,N Hollywood,1544,510,VEHICLE - STOLEN,IC,Invest Cont,12300         RIVERSIDE                    DR,,"(34.1576, -118.4008)"
03/13/2014,141507611,03/13/2014,0400,15,N Hollywood,1548,860,BATTERY WITH SEXUAL CONTACT,AO,Adult Other,11000         MAGNOLIA                     BL,,"(34.1649, -118.3706)"
03/13/2014,141507614,03/13/2014,1005,15,N Hollywood,1591,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 3500         LAUREL CANYON                BL,,"(34.1345, -118.3919)"
03/13/2014,141507622,03/13/2014,1725,15,N Hollywood,1563,997,TRAFFIC DR #,IC,Invest Cont,              SARAH                        AV,   COLFAX                       AV,"(34.154, -118.3949)"
03/13/2014,141507625,03/13/2014,0715,15,N Hollywood,1501,510,VEHICLE - STOLEN,IC,Invest Cont,              ETHEL,   KESWICK,"(34.209, -118.4177)"
03/13/2014,141507626,03/13/2014,2000,15,N Hollywood,1522,510,VEHICLE - STOLEN,IC,Invest Cont,13000         VICTORY                      BL,,"(34.1867, -118.4159)"
03/14/2014,141507627,03/13/2014,1800,15,N Hollywood,1501,510,VEHICLE - STOLEN,IC,Invest Cont, 7700         MARY ELLEN                   AV,,"(34.2104, -118.4194)"
03/13/2014,141507628,03/13/2014,1745,15,N Hollywood,1524,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),AA,Adult Arrest,12100         VICTORY                      BL,,"(34.1867, -118.3965)"
03/13/2014,141507629,03/13/2014,1750,15,N Hollywood,1527,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),AA,Adult Arrest,11000         VICTORY                      BL,,"(34.1867, -118.3703)"
03/14/2014,141507630,03/13/2014,2000,15,N Hollywood,1548,510,VEHICLE - STOLEN,IC,Invest Cont, 5200         CLEON                        AV,,"(34.1649, -118.3686)"
03/14/2014,141507632,03/13/2014,2200,15,N Hollywood,1509,510,VEHICLE - STOLEN,IC,Invest Cont, 7300         CARTWRIGHT                   AV,,"(34.203, -118.3638)"
03/13/2014,141507635,03/13/2014,1720,15,N Hollywood,1512,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,12800         SHERMAN                      WY,,"(34.2012, -118.4116)"
03/13/2014,141507636,03/13/2014,2025,15,N Hollywood,1522,410,"BURGLARY FROM VEHICLE, ATTEMPTED",IC,Invest Cont,13000         VICTORY                      BL,,"(34.1867, -118.4159)"
03/13/2014,141507637,03/13/2014,0130,15,N Hollywood,1569,330,BURGLARY FROM VEHICLE,IC,Invest Cont,10500         WOODBRIDGE                   ST,,"(34.1489, -118.3593)"
03/13/2014,141507641,03/13/2014,1330,15,N Hollywood,1506,901,VIOLATION OF RESTRAINING ORDER,AO,Adult Other,11300         SHERMAN                      WY,,"(34.2012, -118.3769)"
03/14/2014,141507651,03/13/2014,0500,15,N Hollywood,1549,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 5400         TUJUNGA                      AV,,"(34.1689, -118.379)"
03/14/2014,141507670,03/13/2014,1130,15,N Hollywood,1599,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 3300         CAHUENGA                     BL,,"(34.1361, -118.3623)"
03/14/2014,141507675,03/13/2014,1800,15,N Hollywood,1563,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 4300         BECK                         AV,,"(34.1477, -118.3833)"
03/15/2014,141507722,03/13/2014,1200,15,N Hollywood,1562,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,12100         MOORPARK                     ST,,"(34.1504, -118.3965)"
03/14/2014,141507723,03/13/2014,1200,15,N Hollywood,1538,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,              BURBANK,   BAKMAN,"(34.1722, -118.3778)"
03/14/2014,141507768,03/13/2014,2000,15,N Hollywood,1553,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 4600         FARMDALE                     AV,,"(34.1553, -118.3812)"
03/14/2014,141507772,03/13/2014,1830,15,N Hollywood,1502,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,12500         LULL                         ST,,"(34.2088, -118.4097)"
03/17/2014,141507778,03/13/2014,2300,15,N Hollywood,1549,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 5500         LANKERSHIM                   BL,,"(34.17, -118.3777)"
03/17/2014,141507784,03/13/2014,2115,15,N Hollywood,1515,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",AO,Adult Other, 6900         HINDS                        AV,,"(34.1959, -118.391)"
03/17/2014,141507794,03/13/2014,0910,15,N Hollywood,1566,997,TRAFFIC DR #,IC,Invest Cont,              LANKERSHIM                   BL,   VENTURA                      BL,"(34.1531, -118.3674)"
03/18/2014,141507867,03/13/2014,0900,15,N Hollywood,1526,354,THEFT OF IDENTITY,IC,Invest Cont, 6300         CAMELLIA                     AV,,"(34.1849, -118.3823)"
03/18/2014,141507879,03/13/2014,1545,15,N Hollywood,1544,997,TRAFFIC DR #,IC,Invest Cont,              SUNSHINE                     TR,   LAUREL CANYON                BL,"(34.1382, -118.3898)"
03/19/2014,141507916,03/13/2014,2200,15,N Hollywood,1522,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,12900         BOSWORTH                     ST,,"(34.191, -118.4148)"
03/15/2014,141600781,03/13/2014,2000,16,Foothill,1656,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other,10300         SCOVILLE                     AV,,"(34.2561, -118.314)"
03/13/2014,141606497,03/13/2014,0100,16,Foothill,1698,997,TRAFFIC DR #,IC,Invest Cont,              CANTARA                      ST,   DE GARMO                     AV,"(34.2193, -118.3666)"
03/13/2014,141606504,03/13/2014,1000,16,Foothill,1601,997,TRAFFIC DR #,IC,Invest Cont,              BORDEN                       AV,   ARROYO                       ST,"(34.2871, -118.4201)"
03/13/2014,141606507,03/13/2014,0800,16,Foothill,1698,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,10300         CROCKETT                     PL,,"(34.22, -118.3579)"
03/13/2014,141606518,03/13/2014,1120,16,Foothill,1617,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 8500         FOOTHILL                     BL,,"(34.2597, -118.3179)"
03/13/2014,141606526,03/13/2014,1150,16,Foothill,1685,997,TRAFFIC DR #,AA,Adult Arrest,              TUJUNGA                      AV,   KESWICK                      ST,"(34.2256, -118.3807)"
03/13/2014,141606534,03/13/2014,1220,16,Foothill,1602,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,              VAN NUYS                     BL,   GLENOAKS                     BL,"(34.2749, -118.4101)"
03/13/2014,141606535,03/13/2014,1750,16,Foothill,1623,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,12900         CARL                         PL,,"(34.2668, -118.4161)"
03/13/2014,141606537,03/13/2014,1615,16,Foothill,1651,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont, 9700         LAUREL CANYON                BL,,"(34.2459, -118.4185)"
03/13/2014,141606540,03/13/2014,1940,16,Foothill,1611,220,ATTEMPTED ROBBERY,AA,Adult Arrest,              CORCORAN,   FELLOWS,"(34.2848, -118.4219)"
03/13/2014,141606548,03/13/2014,2000,16,Foothill,1663,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other, 9400         LAUREL CANYON                BL,,"(34.2398, -118.412)"
03/14/2014,141606551,03/13/2014,2100,16,Foothill,1672,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,11700         SNELLING                     ST,,"(34.2345, -118.3886)"
03/14/2014,141606559,03/13/2014,2230,16,Foothill,1602,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other,12500         MERCER                       ST,,"(34.2803, -118.407)"
03/14/2014,141606560,03/13/2014,1230,16,Foothill,1667,354,THEFT OF IDENTITY,IC,Invest Cont, 9600         SUNLAND                      PL,,"(34.2461, -118.362)"
03/14/2014,141606563,03/13/2014,1630,16,Foothill,1655,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other, 9900         TERHUNE                      AV,,"(34.25, -118.3638)"
03/13/2014,141606565,03/13/2014,0430,16,Foothill,1698,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 7700         SAN FERNANDO                 RD,,"(34.2111, -118.3564)"
03/14/2014,141606577,03/13/2014,1800,16,Foothill,1602,354,THEFT OF IDENTITY,IC,Invest Cont,12700         WEIDNER                      ST,,"(34.2826, -118.4095)"
03/15/2014,141606592,03/13/2014,1800,16,Foothill,1637,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,AO,Adult Other, 8200         OSWEGO                       ST,,"(34.2626, -118.3114)"
03/20/2014,141606812,03/13/2014,1200,16,Foothill,1618,813,CHILD ENDANGERMENT/NEG.,JO,Juv Other,10900         MOUNT GLEASON                AV,,"(34.267, -118.3027)"
03/22/2014,141606864,03/13/2014,1800,16,Foothill,1693,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 7900         WHITSETT                     AV,,"(34.214, -118.4053)"
